Match ID,Map ID,Event,Team,Opponent,Mode,Map,Map Number,Player,Kills,Deaths,K/D,Plus/Minus,Map Result
2859,77,London 1,Toronto Ultra,Paris Legion,Hardpoint,Gun Runner,1,Bance,35,25,1.4,10,Win
2859,77,London 1,Toronto Ultra,Paris Legion,Hardpoint,Gun Runner,1,Loony,24,25,0.96,-1,Win
2859,77,London 1,Toronto Ultra,Paris Legion,Hardpoint,Gun Runner,1,Classic,36,26,1.38,10,Win
2859,78,London 1,Paris Legion,Toronto Ultra,Search and Destroy,Rammaza,2,Denz,14,4,3.5,10,Win
2859,78,London 1,Paris Legion,Toronto Ultra,Search and Destroy,Rammaza,2,Louqa,4,6,0.67,-2,Win
2859,78,London 1,Paris Legion,Toronto Ultra,Search and Destroy,Rammaza,2,Shockz,2,6,0.33,-4,Win
2859,78,London 1,Paris Legion,Toronto Ultra,Search and Destroy,Rammaza,2,KiSMET,9,7,1.29,2,Win
2859,78,London 1,Paris Legion,Toronto Ultra,Search and Destroy,Rammaza,2,Zed,8,5,1.6,3,Win
2859,78,London 1,Toronto Ultra,Paris Legion,Search and Destroy,Rammaza,2,Methodz,6,8,0.75,-2,Loss
2859,78,London 1,Toronto Ultra,Paris Legion,Search and Destroy,Rammaza,2,Cammy,8,7,1.14,1,Loss
2859,78,London 1,Toronto Ultra,Paris Legion,Search and Destroy,Rammaza,2,Bance,4,8,0.5,-4,Loss
2859,78,London 1,Toronto Ultra,Paris Legion,Search and Destroy,Rammaza,2,Loony,2,7,0.29,-5,Loss
2859,78,London 1,Toronto Ultra,Paris Legion,Search and Destroy,Rammaza,2,Classic,8,7,1.14,1,Loss
2859,79,London 1,Paris Legion,Toronto Ultra,Domination,Gun Runner,3,Denz,22,20,1.1,2,Win
2859,79,London 1,Paris Legion,Toronto Ultra,Domination,Gun Runner,3,Louqa,20,17,1.18,3,Win
2859,79,London 1,Paris Legion,Toronto Ultra,Domination,Gun Runner,3,Shockz,27,19,1.42,8,Win
2859,79,London 1,Paris Legion,Toronto Ultra,Domination,Gun Runner,3,KiSMET,23,27,0.85,-4,Win
2859,79,London 1,Paris Legion,Toronto Ultra,Domination,Gun Runner,3,Zed,20,23,0.87,-3,Win
2859,79,London 1,Toronto Ultra,Paris Legion,Domination,Gun Runner,3,Methodz,23,22,1.05,1,Loss
2859,79,London 1,Toronto Ultra,Paris Legion,Domination,Gun Runner,3,Cammy,25,26,0.96,-1,Loss
2859,79,London 1,Toronto Ultra,Paris Legion,Domination,Gun Runner,3,Bance,17,25,0.68,-8,Loss
2859,79,London 1,Toronto Ultra,Paris Legion,Domination,Gun Runner,3,Loony,21,21,1,0,Loss
2859,79,London 1,Toronto Ultra,Paris Legion,Domination,Gun Runner,3,Classic,20,18,1.11,2,Loss
2859,80,London 1,Paris Legion,Toronto Ultra,Hardpoint,Hackney Yard,4,Denz,24,14,1.71,10,Win
2859,80,London 1,Paris Legion,Toronto Ultra,Hardpoint,Hackney Yard,4,Louqa,23,15,1.53,8,Win
2859,80,London 1,Paris Legion,Toronto Ultra,Hardpoint,Hackney Yard,4,Shockz,22,12,1.83,10,Win
2859,80,London 1,Paris Legion,Toronto Ultra,Hardpoint,Hackney Yard,4,KiSMET,37,18,2.06,19,Win
2859,80,London 1,Paris Legion,Toronto Ultra,Hardpoint,Hackney Yard,4,Zed,19,20,0.95,-1,Win
2859,80,London 1,Toronto Ultra,Paris Legion,Hardpoint,Hackney Yard,4,Methodz,17,23,0.74,-6,Loss
2859,80,London 1,Toronto Ultra,Paris Legion,Hardpoint,Hackney Yard,4,Cammy,20,26,0.77,-6,Loss
2859,80,London 1,Toronto Ultra,Paris Legion,Hardpoint,Hackney Yard,4,Bance,20,25,0.8,-5,Loss
2859,80,London 1,Toronto Ultra,Paris Legion,Hardpoint,Hackney Yard,4,Loony,11,21,0.52,-10,Loss
2859,80,London 1,Toronto Ultra,Paris Legion,Hardpoint,Hackney Yard,4,Classic,12,30,0.4,-18,Loss
2881,81,London 1,Seattle Surge,Dallas Empire,Hardpoint,Gun Runner,1,Octane,26,24,1.08,2,Loss
2881,81,London 1,Seattle Surge,Dallas Empire,Hardpoint,Gun Runner,1,Karma,23,27,0.85,-4,Loss
2881,81,London 1,Seattle Surge,Dallas Empire,Hardpoint,Gun Runner,1,Slacked,21,29,0.72,-8,Loss
2881,81,London 1,Seattle Surge,Dallas Empire,Hardpoint,Gun Runner,1,Enable,30,27,1.11,3,Loss
2881,81,London 1,Seattle Surge,Dallas Empire,Hardpoint,Gun Runner,1,Apathy,31,26,1.19,5,Loss
2881,81,London 1,Dallas Empire,Seattle Surge,Hardpoint,Gun Runner,1,Clayster,28,23,1.22,5,Win
2881,81,London 1,Dallas Empire,Seattle Surge,Hardpoint,Gun Runner,1,Crimsix,27,28,0.96,-1,Win
2881,81,London 1,Dallas Empire,Seattle Surge,Hardpoint,Gun Runner,1,iLLey,20,28,0.71,-8,Win
2881,81,London 1,Dallas Empire,Seattle Surge,Hardpoint,Gun Runner,1,Huke,28,28,1,0,Win
2881,81,London 1,Dallas Empire,Seattle Surge,Hardpoint,Gun Runner,1,Shotzzy,30,24,1.25,6,Win
2881,82,London 1,Seattle Surge,Dallas Empire,Search and Destroy,Arklov Peak,2,Octane,1,7,0.14,-6,Loss
2881,82,London 1,Seattle Surge,Dallas Empire,Search and Destroy,Arklov Peak,2,Karma,7,8,0.88,-1,Loss
2881,82,London 1,Seattle Surge,Dallas Empire,Search and Destroy,Arklov Peak,2,Slacked,6,5,1.2,1,Loss
2881,82,London 1,Seattle Surge,Dallas Empire,Search and Destroy,Arklov Peak,2,Enable,5,7,0.71,-2,Loss
2881,82,London 1,Seattle Surge,Dallas Empire,Search and Destroy,Arklov Peak,2,Apathy,2,8,0.25,-6,Loss
2881,82,London 1,Dallas Empire,Seattle Surge,Search and Destroy,Arklov Peak,2,Clayster,14,4,3.5,10,Win
2881,82,London 1,Dallas Empire,Seattle Surge,Search and Destroy,Arklov Peak,2,Crimsix,4,4,1,0,Win
2881,82,London 1,Dallas Empire,Seattle Surge,Search and Destroy,Arklov Peak,2,iLLey,9,4,2.25,5,Win
2881,82,London 1,Dallas Empire,Seattle Surge,Search and Destroy,Arklov Peak,2,Huke,5,5,1,0,Win
2881,82,London 1,Dallas Empire,Seattle Surge,Search and Destroy,Arklov Peak,2,Shotzzy,3,4,0.75,-1,Win
2881,83,London 1,Seattle Surge,Dallas Empire,Domination,St. Petrograd,3,Octane,35,13,2.69,22,Win
2881,83,London 1,Seattle Surge,Dallas Empire,Domination,St. Petrograd,3,Karma,27,20,1.35,7,Win
2881,83,London 1,Seattle Surge,Dallas Empire,Domination,St. Petrograd,3,Slacked,29,20,1.45,9,Win
2881,83,London 1,Seattle Surge,Dallas Empire,Domination,St. Petrograd,3,Enable,20,22,0.91,-2,Win
2881,83,London 1,Seattle Surge,Dallas Empire,Domination,St. Petrograd,3,Apathy,23,24,0.96,-1,Win
2881,83,London 1,Dallas Empire,Seattle Surge,Domination,St. Petrograd,3,Clayster,10,23,0.43,-13,Loss
2881,83,London 1,Dallas Empire,Seattle Surge,Domination,St. Petrograd,3,Crimsix,24,30,0.8,-6,Loss
2881,83,London 1,Dallas Empire,Seattle Surge,Domination,St. Petrograd,3,iLLey,19,29,0.66,-10,Loss
2881,83,London 1,Dallas Empire,Seattle Surge,Domination,St. Petrograd,3,Huke,22,26,0.85,-4,Loss
2881,83,London 1,Dallas Empire,Seattle Surge,Domination,St. Petrograd,3,Shotzzy,24,26,0.92,-2,Loss
2881,84,London 1,Seattle Surge,Dallas Empire,Hardpoint,St. Petrograd,4,Octane,30,17,1.76,13,Loss
2881,84,London 1,Seattle Surge,Dallas Empire,Hardpoint,St. Petrograd,4,Karma,17,22,0.77,-5,Loss
2881,84,London 1,Seattle Surge,Dallas Empire,Hardpoint,St. Petrograd,4,Slacked,19,20,0.95,-1,Loss
2881,84,London 1,Seattle Surge,Dallas Empire,Hardpoint,St. Petrograd,4,Enable,15,27,0.56,-12,Loss
2881,84,London 1,Seattle Surge,Dallas Empire,Hardpoint,St. Petrograd,4,Apathy,31,23,1.35,8,Loss
2881,84,London 1,Dallas Empire,Seattle Surge,Hardpoint,St. Petrograd,4,Clayster,25,24,1.04,1,Win
2881,84,London 1,Dallas Empire,Seattle Surge,Hardpoint,St. Petrograd,4,Crimsix,21,22,0.95,-1,Win
2881,84,London 1,Dallas Empire,Seattle Surge,Hardpoint,St. Petrograd,4,iLLey,23,30,0.77,-7,Win
2881,84,London 1,Dallas Empire,Seattle Surge,Hardpoint,St. Petrograd,4,Huke,23,21,1.1,2,Win
2881,84,London 1,Dallas Empire,Seattle Surge,Hardpoint,St. Petrograd,4,Shotzzy,17,15,1.13,2,Win
2883,85,London 1,Paris Legion,New York Subliners,Hardpoint,Rammaza,1,Denz,26,27,0.96,-1,Win
2883,85,London 1,Paris Legion,New York Subliners,Hardpoint,Rammaza,1,Louqa,20,25,0.8,-5,Win
2883,85,London 1,Paris Legion,New York Subliners,Hardpoint,Rammaza,1,Shockz,21,21,1,0,Win
2883,85,London 1,Paris Legion,New York Subliners,Hardpoint,Rammaza,1,KiSMET,27,28,0.96,-1,Win
2883,85,London 1,Paris Legion,New York Subliners,Hardpoint,Rammaza,1,Zed,17,27,0.63,-10,Win
2883,85,London 1,New York Subliners,Paris Legion,Hardpoint,Rammaza,1,Accuracy,26,20,1.3,6,Loss
2883,85,London 1,New York Subliners,Paris Legion,Hardpoint,Rammaza,1,Zer0,23,22,1.05,1,Loss
2883,85,London 1,New York Subliners,Paris Legion,Hardpoint,Rammaza,1,Attach,24,21,1.14,3,Loss
2883,85,London 1,New York Subliners,Paris Legion,Hardpoint,Rammaza,1,Temp,26,25,1.04,1,Loss
2883,85,London 1,New York Subliners,Paris Legion,Hardpoint,Rammaza,1,ZooMaa,28,23,1.22,5,Loss
2883,86,London 1,Paris Legion,New York Subliners,Search and Destroy,Rammaza,2,Denz,5,3,1.67,2,Win
2883,86,London 1,Paris Legion,New York Subliners,Search and Destroy,Rammaza,2,Louqa,8,4,2,4,Win
2883,86,London 1,Paris Legion,New York Subliners,Search and Destroy,Rammaza,2,Shockz,3,2,1.5,1,Win
2883,86,London 1,Paris Legion,New York Subliners,Search and Destroy,Rammaza,2,KiSMET,7,3,2.33,4,Win
2883,86,London 1,Paris Legion,New York Subliners,Search and Destroy,Rammaza,2,Zed,6,1,6,5,Win
2883,86,London 1,New York Subliners,Paris Legion,Search and Destroy,Rammaza,2,Accuracy,4,6,0.67,-2,Loss
2883,86,London 1,New York Subliners,Paris Legion,Search and Destroy,Rammaza,2,Zer0,4,5,0.8,-1,Loss
2883,86,London 1,New York Subliners,Paris Legion,Search and Destroy,Rammaza,2,Attach,3,6,0.5,-3,Loss
2883,86,London 1,New York Subliners,Paris Legion,Search and Destroy,Rammaza,2,Temp,2,6,0.33,-4,Loss
2883,86,London 1,New York Subliners,Paris Legion,Search and Destroy,Rammaza,2,ZooMaa,0,6,0,-6,Loss
2883,87,London 1,Paris Legion,New York Subliners,Domination,Gun Runner,3,Denz,29,17,1.71,12,Win
2883,87,London 1,Paris Legion,New York Subliners,Domination,Gun Runner,3,Louqa,18,24,0.75,-6,Win
2883,87,London 1,Paris Legion,New York Subliners,Domination,Gun Runner,3,Shockz,21,26,0.81,-5,Win
2883,87,London 1,Paris Legion,New York Subliners,Domination,Gun Runner,3,KiSMET,22,31,0.71,-9,Win
2883,87,London 1,Paris Legion,New York Subliners,Domination,Gun Runner,3,Zed,24,21,1.14,3,Win
2883,87,London 1,New York Subliners,Paris Legion,Domination,Gun Runner,3,Accuracy,19,18,1.06,1,Loss
2883,87,London 1,New York Subliners,Paris Legion,Domination,Gun Runner,3,Zer0,20,24,0.83,-4,Loss
2883,87,London 1,New York Subliners,Paris Legion,Domination,Gun Runner,3,Attach,31,22,1.41,9,Loss
2883,87,London 1,New York Subliners,Paris Legion,Domination,Gun Runner,3,Temp,29,25,1.16,4,Loss
2883,87,London 1,New York Subliners,Paris Legion,Domination,Gun Runner,3,ZooMaa,20,25,0.8,-5,Loss
2887,88,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Rammaza,1,wuskin,35,21,1.67,14,Win
2887,88,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Rammaza,1,Rated,27,24,1.13,3,Win
2887,88,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Rammaza,1,Skrapz,26,22,1.18,4,Win
2887,88,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Rammaza,1,Dylan,25,31,0.81,-6,Win
2887,88,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Rammaza,1,Jurd,20,21,0.95,-1,Win
2887,88,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Rammaza,1,Clayster,26,21,1.24,5,Loss
2887,88,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Rammaza,1,Crimsix,21,32,0.66,-11,Loss
2887,88,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Rammaza,1,iLLey,28,27,1.04,1,Loss
2887,88,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Rammaza,1,Huke,27,29,0.93,-2,Loss
2887,88,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Rammaza,1,Shotzzy,17,24,0.71,-7,Loss
2887,89,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Gun Runner,2,wuskin,7,8,0.88,-1,Win
2887,89,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Gun Runner,2,Rated,8,7,1.14,1,Win
2887,89,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Gun Runner,2,Skrapz,11,6,1.83,5,Win
2887,89,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Gun Runner,2,Dylan,7,8,0.88,-1,Win
2887,89,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Gun Runner,2,Jurd,6,7,0.86,-1,Win
2887,89,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Gun Runner,2,Clayster,7,6,1.17,1,Loss
2887,89,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Gun Runner,2,Crimsix,5,7,0.71,-2,Loss
2887,89,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Gun Runner,2,iLLey,8,8,1,0,Loss
2887,89,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Gun Runner,2,Huke,13,10,1.3,3,Loss
2887,89,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Gun Runner,2,Shotzzy,3,8,0.38,-5,Loss
2887,90,London 1,London Royal Ravens,Dallas Empire,Domination,Hackney Yard,3,wuskin,30,21,1.43,9,Loss
2887,90,London 1,London Royal Ravens,Dallas Empire,Domination,Hackney Yard,3,Rated,18,26,0.69,-8,Loss
2887,90,London 1,London Royal Ravens,Dallas Empire,Domination,Hackney Yard,3,Skrapz,15,31,0.48,-16,Loss
2887,90,London 1,London Royal Ravens,Dallas Empire,Domination,Hackney Yard,3,Dylan,15,33,0.45,-18,Loss
2887,90,London 1,London Royal Ravens,Dallas Empire,Domination,Hackney Yard,3,Jurd,24,28,0.86,-4,Loss
2887,90,London 1,Dallas Empire,London Royal Ravens,Domination,Hackney Yard,3,Clayster,28,19,1.47,9,Win
2887,90,London 1,Dallas Empire,London Royal Ravens,Domination,Hackney Yard,3,Crimsix,33,20,1.65,13,Win
2887,90,London 1,Dallas Empire,London Royal Ravens,Domination,Hackney Yard,3,iLLey,26,22,1.18,4,Win
2887,90,London 1,Dallas Empire,London Royal Ravens,Domination,Hackney Yard,3,Huke,24,23,1.04,1,Win
2887,90,London 1,Dallas Empire,London Royal Ravens,Domination,Hackney Yard,3,Shotzzy,28,19,1.47,9,Win
2887,91,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Hackney Yard,4,wuskin,30,18,1.67,12,Loss
2887,91,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Hackney Yard,4,Rated,19,21,0.9,-2,Loss
2887,91,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Hackney Yard,4,Skrapz,25,27,0.93,-2,Loss
2887,91,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Hackney Yard,4,Dylan,25,27,0.93,-2,Loss
2887,91,London 1,London Royal Ravens,Dallas Empire,Hardpoint,Hackney Yard,4,Jurd,17,27,0.63,-10,Loss
2887,91,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Hackney Yard,4,Clayster,21,21,1,0,Win
2887,91,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Hackney Yard,4,Crimsix,21,21,1,0,Win
2887,91,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Hackney Yard,4,iLLey,28,25,1.12,3,Win
2887,91,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Hackney Yard,4,Huke,35,24,1.46,11,Win
2887,91,London 1,Dallas Empire,London Royal Ravens,Hardpoint,Hackney Yard,4,Shotzzy,15,25,0.6,-10,Win
2887,92,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Piccadilly,5,wuskin,9,7,1.29,2,Loss
2887,92,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Piccadilly,5,Rated,7,7,1,0,Loss
2887,92,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Piccadilly,5,Skrapz,5,7,0.71,-2,Loss
2887,92,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Piccadilly,5,Dylan,7,7,1,0,Loss
2887,92,London 1,London Royal Ravens,Dallas Empire,Search and Destroy,Piccadilly,5,Jurd,3,9,0.33,-6,Loss
2887,92,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Piccadilly,5,Clayster,12,5,2.4,7,Win
2887,92,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Piccadilly,5,Crimsix,6,7,0.86,-1,Win
2887,92,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Piccadilly,5,iLLey,6,7,0.86,-1,Win
2887,92,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Piccadilly,5,Huke,7,5,1.4,2,Win
2887,92,London 1,Dallas Empire,London Royal Ravens,Search and Destroy,Piccadilly,5,Shotzzy,4,7,0.57,-3,Win
2886,93,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,1,Formal,27,25,1.08,2,Loss
2886,93,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,1,Arcitys,14,31,0.45,-17,Loss
2886,93,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,1,Gunless,27,33,0.82,-6,Loss
2886,93,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,1,Envoy,24,23,1.04,1,Loss
2886,93,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Hackney Yard,1,Scump,22,34,0.65,-12,Loss
2886,93,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,1,Denz,22,21,1.05,1,Win
2886,93,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,1,Louqa,30,20,1.5,10,Win
2886,93,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,1,Shockz,37,23,1.61,14,Win
2886,93,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,1,KiSMET,33,27,1.22,6,Win
2886,93,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Hackney Yard,1,Zed,24,23,1.04,1,Win
2886,94,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Formal,8,5,1.6,3,Win
2886,94,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Arcitys,10,3,3.33,7,Win
2886,94,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Gunless,4,4,1,0,Win
2886,94,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Envoy,9,5,1.8,4,Win
2886,94,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,St. Petrograd,2,Scump,7,5,1.4,2,Win
2886,94,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Denz,8,7,1.14,1,Loss
2886,94,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Louqa,3,8,0.38,-5,Loss
2886,94,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Shockz,5,8,0.63,-3,Loss
2886,94,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,KiSMET,4,7,0.57,-3,Loss
2886,94,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,St. Petrograd,2,Zed,2,8,0.25,-6,Loss
2886,95,London 1,Chicago Huntsmen,Paris Legion,Domination,St. Petrograd,3,Formal,20,18,1.11,2,Win
2886,95,London 1,Chicago Huntsmen,Paris Legion,Domination,St. Petrograd,3,Arcitys,29,19,1.53,10,Win
2886,95,London 1,Chicago Huntsmen,Paris Legion,Domination,St. Petrograd,3,Gunless,26,16,1.63,10,Win
2886,95,London 1,Chicago Huntsmen,Paris Legion,Domination,St. Petrograd,3,Envoy,22,21,1.05,1,Win
2886,95,London 1,Chicago Huntsmen,Paris Legion,Domination,St. Petrograd,3,Scump,27,23,1.17,4,Win
2886,95,London 1,Paris Legion,Chicago Huntsmen,Domination,St. Petrograd,3,Denz,25,21,1.19,4,Loss
2886,95,London 1,Paris Legion,Chicago Huntsmen,Domination,St. Petrograd,3,Louqa,14,21,0.67,-7,Loss
2886,95,London 1,Paris Legion,Chicago Huntsmen,Domination,St. Petrograd,3,Shockz,23,24,0.96,-1,Loss
2886,95,London 1,Paris Legion,Chicago Huntsmen,Domination,St. Petrograd,3,KiSMET,17,29,0.59,-12,Loss
2886,95,London 1,Paris Legion,Chicago Huntsmen,Domination,St. Petrograd,3,Zed,18,29,0.62,-11,Loss
2886,96,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Gun Runner,4,Formal,31,32,0.97,-1,Loss
2886,96,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Gun Runner,4,Arcitys,29,35,0.83,-6,Loss
2886,96,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Gun Runner,4,Gunless,29,31,0.94,-2,Loss
2886,96,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Gun Runner,4,Envoy,30,34,0.88,-4,Loss
2886,96,London 1,Chicago Huntsmen,Paris Legion,Hardpoint,Gun Runner,4,Scump,29,33,0.88,-4,Loss
2886,96,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Gun Runner,4,Denz,40,19,2.11,21,Win
2886,96,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Gun Runner,4,Louqa,32,32,1,0,Win
2886,96,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Gun Runner,4,Shockz,26,29,0.9,-3,Win
2886,96,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Gun Runner,4,KiSMET,29,37,0.78,-8,Win
2886,96,London 1,Paris Legion,Chicago Huntsmen,Hardpoint,Gun Runner,4,Zed,38,31,1.23,7,Win
2886,97,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,Arklov Peak,5,Formal,4,4,1,0,Win
2886,97,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,Arklov Peak,5,Arcitys,4,3,1.33,1,Win
2886,97,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,Arklov Peak,5,Gunless,6,3,2,3,Win
2886,97,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,Arklov Peak,5,Envoy,3,3,1,0,Win
2886,97,London 1,Chicago Huntsmen,Paris Legion,Search and Destroy,Arklov Peak,5,Scump,13,3,4.33,10,Win
2886,97,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,Arklov Peak,5,Denz,6,6,1,0,Loss
2886,97,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,Arklov Peak,5,Louqa,3,6,0.5,-3,Loss
2886,97,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,Arklov Peak,5,Shockz,3,6,0.5,-3,Loss
2886,97,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,Arklov Peak,5,KiSMET,3,6,0.5,-3,Loss
2886,97,London 1,Paris Legion,Chicago Huntsmen,Search and Destroy,Arklov Peak,5,Zed,1,6,0.17,-5,Loss
2888,98,London 1,Chicago Huntsmen,Dallas Empire,Hardpoint,Azhir Cave,1,Formal,37,29,1.28,8,Win
2888,98,London 1,Chicago Huntsmen,Dallas Empire,Hardpoint,Azhir Cave,1,Arcitys,32,22,1.45,10,Win
2888,98,London 1,Chicago Huntsmen,Dallas Empire,Hardpoint,Azhir Cave,1,Gunless,25,33,0.76,-8,Win
2888,98,London 1,Chicago Huntsmen,Dallas Empire,Hardpoint,Azhir Cave,1,Envoy,31,35,0.89,-4,Win
2888,98,London 1,Chicago Huntsmen,Dallas Empire,Hardpoint,Azhir Cave,1,Scump,24,32,0.75,-8,Win
2888,98,London 1,Dallas Empire,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Clayster,39,24,1.63,15,Loss
2888,98,London 1,Dallas Empire,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Crimsix,39,30,1.3,9,Loss
2888,98,London 1,Dallas Empire,Chicago Huntsmen,Hardpoint,Azhir Cave,1,iLLey,24,30,0.8,-6,Loss
2888,98,London 1,Dallas Empire,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Huke,23,34,0.68,-11,Loss
2888,98,London 1,Dallas Empire,Chicago Huntsmen,Hardpoint,Azhir Cave,1,Shotzzy,26,31,0.84,-5,Loss
2888,99,London 1,Chicago Huntsmen,Dallas Empire,Search and Destroy,Arklov Peak,2,Formal,9,8,1.13,1,Win
2888,99,London 1,Chicago Huntsmen,Dallas Empire,Search and Destroy,Arklov Peak,2,Arcitys,4,9,0.44,-5,Win
2888,99,London 1,Chicago Huntsmen,Dallas Empire,Search and Destroy,Arklov Peak,2,Gunless,14,7,2,7,Win
2888,99,London 1,Chicago Huntsmen,Dallas Empire,Search and Destroy,Arklov Peak,2,Envoy,9,8,1.13,1,Win
2888,99,London 1,Chicago Huntsmen,Dallas Empire,Search and Destroy,Arklov Peak,2,Scump,10,7,1.43,3,Win
2888,99,London 1,Dallas Empire,Chicago Huntsmen,Search and Destroy,Arklov Peak,2,Clayster,7,10,0.7,-3,Loss
2888,99,London 1,Dallas Empire,Chicago Huntsmen,Search and Destroy,Arklov Peak,2,Crimsix,9,10,0.9,-1,Loss
2888,99,London 1,Dallas Empire,Chicago Huntsmen,Search and Destroy,Arklov Peak,2,iLLey,7,10,0.7,-3,Loss
2888,99,London 1,Dallas Empire,Chicago Huntsmen,Search and Destroy,Arklov Peak,2,Huke,6,9,0.67,-3,Loss
2888,99,London 1,Dallas Empire,Chicago Huntsmen,Search and Destroy,Arklov Peak,2,Shotzzy,10,7,1.43,3,Loss
2888,100,London 1,Chicago Huntsmen,Dallas Empire,Domination,St. Petrograd,3,Formal,27,23,1.17,4,Win
2888,100,London 1,Chicago Huntsmen,Dallas Empire,Domination,St. Petrograd,3,Arcitys,28,17,1.65,11,Win
2888,100,London 1,Chicago Huntsmen,Dallas Empire,Domination,St. Petrograd,3,Gunless,27,22,1.23,5,Win
2888,100,London 1,Chicago Huntsmen,Dallas Empire,Domination,St. Petrograd,3,Envoy,30,20,1.5,10,Win
2888,100,London 1,Chicago Huntsmen,Dallas Empire,Domination,St. Petrograd,3,Scump,23,28,0.82,-5,Win
2888,100,London 1,Dallas Empire,Chicago Huntsmen,Domination,St. Petrograd,3,Clayster,21,30,0.7,-9,Loss
2888,100,London 1,Dallas Empire,Chicago Huntsmen,Domination,St. Petrograd,3,Crimsix,14,31,0.45,-17,Loss
