Match ID,Map ID,Team 1,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Total Game Time,Map VOD
81,316,Los Angeles Thieves,London Royal Ravens,Major 2,Hardpoint,Raid,4,250,189,Los Angeles Thieves,9:23,https://youtu.be/q-Y_Wkvc9UM?t=4243
81,317,Los Angeles Thieves,London Royal Ravens,Major 2,Search and Destroy,Moscow,5,6,4,Los Angeles Thieves,10:36,https://youtu.be/q-Y_Wkvc9UM?t=5288
82,318,Florida Mutineers,Seattle Surge,Major 2,Hardpoint,Moscow,1,250,244,Florida Mutineers,11:34,https://youtu.be/n3dXoi6NmEg?t=432
82,319,Florida Mutineers,Seattle Surge,Major 2,Search and Destroy,Express,2,5,6,Seattle Surge,9:37,https://youtu.be/n3dXoi6NmEg?t=1428
82,320,Florida Mutineers,Seattle Surge,Major 2,Control,Garrison,3,1,3,Seattle Surge,8:29,https://youtu.be/n3dXoi6NmEg?t=2727
82,321,Florida Mutineers,Seattle Surge,Major 2,Hardpoint,Checkmate,4,222,250,Seattle Surge,10:51,https://youtu.be/n3dXoi6NmEg?t=3693
83,322,Dallas Empire,Minnesota ROKKR,Major 2,Hardpoint,Moscow,1,170,250,Minnesota ROKKR,11:19,https://youtu.be/jbK9_i_NP40?t=433
83,323,Dallas Empire,Minnesota ROKKR,Major 2,Search and Destroy,Raid,2,6,5,Dallas Empire,11:08,https://youtu.be/jbK9_i_NP40?t=1433
83,324,Dallas Empire,Minnesota ROKKR,Major 2,Control,Raid,3,3,2,Dallas Empire,15:39,https://youtu.be/jbK9_i_NP40?t=2906
83,325,Dallas Empire,Minnesota ROKKR,Major 2,Hardpoint,Checkmate,4,212,250,Minnesota ROKKR,12:12,https://youtu.be/jbK9_i_NP40?t=4390
83,326,Dallas Empire,Minnesota ROKKR,Major 2,Search and Destroy,Miami,5,6,5,Dallas Empire,,https://youtu.be/jbK9_i_NP40?t=5547
84,327,Toronto Ultra,Atlanta FaZe,Major 2,Hardpoint,Moscow,1,114,250,Atlanta FaZe,8:35,https://youtu.be/0d6aUrW8N94?t=357
84,328,Toronto Ultra,Atlanta FaZe,Major 2,Search and Destroy,Raid,2,6,2,Toronto Ultra,6:01,https://youtu.be/0d6aUrW8N94?t=1195
84,329,Toronto Ultra,Atlanta FaZe,Major 2,Control,Raid,3,0,3,Atlanta FaZe,6:48,https://youtu.be/0d6aUrW8N94?t=2190
84,330,Toronto Ultra,Atlanta FaZe,Major 2,Hardpoint,Checkmate,4,228,250,Atlanta FaZe,11:12,https://youtu.be/0d6aUrW8N94?t=2989
85,331,Seattle Surge,OpTic Chicago,Major 2,Hardpoint,Raid,1,250,202,Seattle Surge,9:25,https://youtu.be/nk8fuYzGGlI?t=410
85,332,Seattle Surge,OpTic Chicago,Major 2,Search and Destroy,Checkmate,2,2,6,OpTic Chicago,6:43,https://youtu.be/nk8fuYzGGlI?t=1319
85,333,Seattle Surge,OpTic Chicago,Major 2,Control,Raid,3,1,3,OpTic Chicago,11:19,https://youtu.be/nk8fuYzGGlI?t=2327
85,334,Seattle Surge,OpTic Chicago,Major 2,Hardpoint,Garrison,4,183,250,OpTic Chicago,10:45,https://youtu.be/nk8fuYzGGlI?t=3482
86,335,Los Angeles Thieves,New York Subliners,Major 2,Hardpoint,Checkmate,1,250,200,Los Angeles Thieves,11:13,https://youtu.be/SYc_CP1HDQM?t=449
86,336,Los Angeles Thieves,New York Subliners,Major 2,Search and Destroy,Checkmate,2,6,1,Los Angeles Thieves,6:50,https://youtu.be/SYc_CP1HDQM?t=1446
86,337,Los Angeles Thieves,New York Subliners,Major 2,Control,Checkmate,3,3,1,Los Angeles Thieves,9:45,https://youtu.be/SYc_CP1HDQM?t=2430
87,338,Los Angeles Thieves,Toronto Ultra,Major 2,Hardpoint,Raid,1,213,250,Toronto Ultra,9:27,https://youtu.be/XLnXnwkNOqw?t=432
87,339,Los Angeles Thieves,Toronto Ultra,Major 2,Search and Destroy,Moscow,2,5,6,Toronto Ultra,11:25,https://youtu.be/XLnXnwkNOqw?t=1335
87,340,Los Angeles Thieves,Toronto Ultra,Major 2,Control,Garrison,3,0,3,Toronto Ultra,10:33,https://youtu.be/XLnXnwkNOqw?t=2802
88,341,OpTic Chicago,Minnesota ROKKR,Major 2,Hardpoint,Garrison,1,192,250,Minnesota ROKKR,10:47,https://youtu.be/nfS5K_8h_A0?t=442
88,342,OpTic Chicago,Minnesota ROKKR,Major 2,Search and Destroy,Express,2,6,2,OpTic Chicago,9:37,https://youtu.be/nfS5K_8h_A0?t=1434
88,343,OpTic Chicago,Minnesota ROKKR,Major 2,Control,Garrison,3,1,3,Minnesota ROKKR,9:27,https://youtu.be/nfS5K_8h_A0?t=2721
88,344,OpTic Chicago,Minnesota ROKKR,Major 2,Hardpoint,Moscow,4,250,138,OpTic Chicago,8:58,https://youtu.be/nfS5K_8h_A0?t=3711
88,345,OpTic Chicago,Minnesota ROKKR,Major 2,Search and Destroy,Moscow,5,5,6,Minnesota ROKKR,11:03,https://youtu.be/nfS5K_8h_A0?t=4634
89,346,Dallas Empire,Atlanta FaZe,Major 2,Hardpoint,Garrison,1,155,250,Atlanta FaZe,10:43,https://youtu.be/QlR7BOWU794?t=310
89,347,Dallas Empire,Atlanta FaZe,Major 2,Search and Destroy,Express,2,6,2,Dallas Empire,9:45,https://youtu.be/QlR7BOWU794?t=1361
89,348,Dallas Empire,Atlanta FaZe,Major 2,Control,Raid,3,0,3,Atlanta FaZe,9:51,https://youtu.be/QlR7BOWU794?t=2568
89,349,Dallas Empire,Atlanta FaZe,Major 2,Hardpoint,Checkmate,4,222,250,Atlanta FaZe,11:28,https://youtu.be/QlR7BOWU794?t=3597
90,350,Toronto Ultra,Minnesota ROKKR,Major 2,Hardpoint,Raid,1,219,250,Minnesota ROKKR,9:47,https://youtu.be/W53hrbNGa5I?t=510
90,351,Toronto Ultra,Minnesota ROKKR,Major 2,Search and Destroy,Express,2,6,4,Toronto Ultra,7:49,https://youtu.be/W53hrbNGa5I?t=1411
90,352,Toronto Ultra,Minnesota ROKKR,Major 2,Control,Raid,3,3,2,Toronto Ultra,17:08,https://youtu.be/W53hrbNGa5I?t=2623
90,353,Toronto Ultra,Minnesota ROKKR,Major 2,Hardpoint,Garrison,4,250,155,Toronto Ultra,10:24,https://youtu.be/W53hrbNGa5I?t=4145
91,354,Toronto Ultra,Dallas Empire,Major 2,Hardpoint,Checkmate,1,203,250,Dallas Empire,12:12,https://youtu.be/pT5DI5i1whY?t=403
91,355,Toronto Ultra,Dallas Empire,Major 2,Search and Destroy,Raid,2,6,3,Toronto Ultra,9:28,https://youtu.be/pT5DI5i1whY?t=1506
91,356,Toronto Ultra,Dallas Empire,Major 2,Control,Raid,3,3,2,Toronto Ultra,17:12,https://youtu.be/pT5DI5i1whY?t=2783
91,357,Toronto Ultra,Dallas Empire,Major 2,Hardpoint,Raid,4,250,206,Toronto Ultra,9:26,https://youtu.be/pT5DI5i1whY?t=4292
92,358,Toronto Ultra,Atlanta FaZe,Major 2,Hardpoint,Garrison,1,198,250,Atlanta FaZe,11:15,https://youtu.be/BfPCQ7CssLg?t=492
92,359,Toronto Ultra,Atlanta FaZe,Major 2,Search and Destroy,Miami,2,6,3,Toronto Ultra,11:23,https://youtu.be/BfPCQ7CssLg?t=1536
92,360,Toronto Ultra,Atlanta FaZe,Major 2,Control,Checkmate,3,3,2,Toronto Ultra,11:49,https://youtu.be/BfPCQ7CssLg?t=2881
92,361,Toronto Ultra,Atlanta FaZe,Major 2,Hardpoint,Apocalypse,4,147,250,Atlanta FaZe,8:31,https://youtu.be/BfPCQ7CssLg?t=4081
92,362,Toronto Ultra,Atlanta FaZe,Major 2,Search and Destroy,Moscow,5,5,6,Atlanta FaZe,11:57,https://youtu.be/BfPCQ7CssLg?t=5013
92,363,Toronto Ultra,Atlanta FaZe,Major 2,Control,Raid,6,3,0,Toronto Ultra,9:32,https://youtu.be/BfPCQ7CssLg?t=6637
92,364,Toronto Ultra,Atlanta FaZe,Major 2,Search and Destroy,Express,7,6,0,Toronto Ultra,7:24,https://youtu.be/BfPCQ7CssLg?t=7879
92,365,Toronto Ultra,Atlanta FaZe,Major 2,Hardpoint,Checkmate,8,250,156,Toronto Ultra,9:46,https://youtu.be/BfPCQ7CssLg?t=8871
93,366,Paris Legion,Dallas Empire,Stage 3 Week 1,Hardpoint,Garrison,1,250,111,Paris Legion,8:31,https://youtu.be/96ZEG-cvQ-I?t=3106
93,367,Paris Legion,Dallas Empire,Stage 3 Week 1,Search and Destroy,Express,2,0,6,Dallas Empire,5:07,https://youtu.be/96ZEG-cvQ-I?t=3925
93,368,Paris Legion,Dallas Empire,Stage 3 Week 1,Control,Checkmate,3,1,3,Dallas Empire,8:22,https://youtu.be/96ZEG-cvQ-I?t=4849
93,369,Paris Legion,Dallas Empire,Stage 3 Week 1,Hardpoint,Checkmate,4,135,250,Dallas Empire,9:45,https://youtu.be/96ZEG-cvQ-I?t=5830
94,370,Florida Mutineers,Toronto Ultra,Stage 3 Week 1,Hardpoint,Checkmate,1,161,250,Toronto Ultra,10:02,https://youtu.be/IdglUNIORbE?t=413
94,371,Florida Mutineers,Toronto Ultra,Stage 3 Week 1,Search and Destroy,Express,2,5,6,Toronto Ultra,11:08,https://youtu.be/IdglUNIORbE?t=1376
94,372,Florida Mutineers,Toronto Ultra,Stage 3 Week 1,Control,Raid,3,2,3,Toronto Ultra,15:25,https://youtu.be/IdglUNIORbE?t=2743
95,373,Seattle Surge,Los Angeles Thieves,Stage 3 Week 1,Hardpoint,Apocalypse,1,250,223,Seattle Surge,10:49,https://youtu.be/k0ex59KY8TA?t=464
95,374,Seattle Surge,Los Angeles Thieves,Stage 3 Week 1,Search and Destroy,Moscow,2,6,4,Seattle Surge,11:05,https://youtu.be/k0ex59KY8TA?t=1546
95,375,Seattle Surge,Los Angeles Thieves,Stage 3 Week 1,Control,Raid,3,0,3,Los Angeles Thieves,6:53,https://youtu.be/k0ex59KY8TA?t=3047
95,376,Seattle Surge,Los Angeles Thieves,Stage 3 Week 1,Hardpoint,Checkmate,4,233,250,Los Angeles Thieves,,https://youtu.be/k0ex59KY8TA?t=3885
95,377,Seattle Surge,Los Angeles Thieves,Stage 3 Week 1,Search and Destroy,Raid,5,4,6,Los Angeles Thieves,,https://youtu.be/k0ex59KY8TA?t=5055
96,378,London Royal Ravens,OpTic Chicago,Stage 3 Week 1,Hardpoint,Garrison,1,207,250,OpTic Chicago,11:20,https://youtu.be/hw237E96qB4?t=82
96,379,London Royal Ravens,OpTic Chicago,Stage 3 Week 1,Search and Destroy,Moscow,2,4,6,OpTic Chicago,,https://youtu.be/hw237E96qB4?t=1077
96,380,London Royal Ravens,OpTic Chicago,Stage 3 Week 1,Control,Checkmate,3,3,2,London Royal Ravens,12:12,https://youtu.be/hw237E96qB4?t=2731
96,381,London Royal Ravens,OpTic Chicago,Stage 3 Week 1,Hardpoint,Moscow,4,152,250,OpTic Chicago,11:14,https://youtu.be/hw237E96qB4?t=3988
97,382,Los Angeles Guerrillas,Paris Legion,Stage 3 Week 1,Hardpoint,Moscow,1,250,152,Los Angeles Guerrillas,10:34,https://youtu.be/x2VqZNP7o7s?t=496
97,383,Los Angeles Guerrillas,Paris Legion,Stage 3 Week 1,Search and Destroy,Moscow,2,6,2,Los Angeles Guerrillas,8:52,https://youtu.be/x2VqZNP7o7s?t=1479
97,384,Los Angeles Guerrillas,Paris Legion,Stage 3 Week 1,Control,Raid,3,3,2,Los Angeles Guerrillas,15:09,https://youtu.be/x2VqZNP7o7s?t=2720
98,385,Florida Mutineers,Minnesota ROKKR,Stage 3 Week 1,Hardpoint,Raid,1,250,144,Florida Mutineers,8:10,https://youtu.be/EQLC63BDRQg?t=450
98,386,Florida Mutineers,Minnesota ROKKR,Stage 3 Week 1,Search and Destroy,Moscow,2,6,5,Florida Mutineers,11:31,https://youtu.be/EQLC63BDRQg?t=1228
98,387,Florida Mutineers,Minnesota ROKKR,Stage 3 Week 1,Control,Raid,3,2,3,Minnesota ROKKR,15:22,https://youtu.be/EQLC63BDRQg?t=2709
98,388,Florida Mutineers,Minnesota ROKKR,Stage 3 Week 1,Hardpoint,Garrison,4,250,189,Florida Mutineers,10:36,https://youtu.be/EQLC63BDRQg?t=4152
99,389,Seattle Surge,OpTic Chicago,Stage 3 Week 1,Hardpoint,Moscow,1,240,250,OpTic Chicago,11:59,https://youtu.be/RbdY0TZlo4A?t=347
99,390,Seattle Surge,OpTic Chicago,Stage 3 Week 1,Search and Destroy,Moscow,2,4,6,OpTic Chicago,9:59,https://youtu.be/RbdY0TZlo4A?t=1428
99,391,Seattle Surge,OpTic Chicago,Stage 3 Week 1,Control,Checkmate,3,1,3,OpTic Chicago,11:09,https://youtu.be/RbdY0TZlo4A?t=2739
100,392,London Royal Ravens,Los Angeles Thieves,Stage 3 Week 1,Hardpoint,Raid,1,250,163,London Royal Ravens,8:46,https://youtu.be/89FdhuAIg1o?t=517
100,393,London Royal Ravens,Los Angeles Thieves,Stage 3 Week 1,Search and Destroy,Miami,2,1,6,Los Angeles Thieves,6:49,https://youtu.be/89FdhuAIg1o?t=1401
100,394,London Royal Ravens,Los Angeles Thieves,Stage 3 Week 1,Control,Checkmate,3,1,3,Los Angeles Thieves,8:45,https://youtu.be/89FdhuAIg1o?t=2437
100,395,London Royal Ravens,Los Angeles Thieves,Stage 3 Week 1,Hardpoint,Garrison,4,161,250,Los Angeles Thieves,10:45,https://youtu.be/89FdhuAIg1o?t=3438
101,396,New York Subliners,Atlanta FaZe,Stage 3 Week 1,Hardpoint,Garrison,1,250,211,New York Subliners,11:45,https://youtu.be/hUT0jixYEuE?t=493
101,397,New York Subliners,Atlanta FaZe,Stage 3 Week 1,Search and Destroy,Express,2,3,6,Atlanta FaZe,8:21,https://youtu.be/hUT0jixYEuE?t=1554
101,398,New York Subliners,Atlanta FaZe,Stage 3 Week 1,Control,Garrison,3,2,3,Atlanta FaZe,15:07,https://youtu.be/hUT0jixYEuE?t=2792
101,399,New York Subliners,Atlanta FaZe,Stage 3 Week 1,Hardpoint,Apocalypse,4,250,241,New York Subliners,10:32,https://youtu.be/hUT0jixYEuE?t=4250
101,400,New York Subliners,Atlanta FaZe,Stage 3 Week 1,Search and Destroy,Raid,5,6,5,New York Subliners,9:15,https://youtu.be/hUT0jixYEuE?t=5316
102,401,Dallas Empire,Toronto Ultra,Stage 3 Week 1,Hardpoint,Checkmate,1,242,250,Toronto Ultra,,https://youtu.be/9Rqgcu_PNac?t=372
102,402,Dallas Empire,Toronto Ultra,Stage 3 Week 1,Search and Destroy,Miami,2,3,6,Toronto Ultra,11:14,https://youtu.be/9Rqgcu_PNac?t=1477
102,403,Dallas Empire,Toronto Ultra,Stage 3 Week 1,Control,Raid,3,2,3,Toronto Ultra,14:30,https://youtu.be/9Rqgcu_PNac?t=2835
103,404,London Royal Ravens,New York Subliners,Stage 3 Week 2,Hardpoint,Moscow,1,181,250,New York Subliners,10:18,https://youtu.be/VkKRfx4npPg?t=488
103,405,London Royal Ravens,New York Subliners,Stage 3 Week 2,Search and Destroy,Express,2,6,2,London Royal Ravens,6:16,https://youtu.be/VkKRfx4npPg?t=1479
103,406,London Royal Ravens,New York Subliners,Stage 3 Week 2,Control,Checkmate,3,3,0,London Royal Ravens,9:42,https://youtu.be/VkKRfx4npPg?t=2528
103,407,London Royal Ravens,New York Subliners,Stage 3 Week 2,Hardpoint,Garrison,4,192,250,New York Subliners,10:32,https://youtu.be/VkKRfx4npPg?t=3578
103,408,London Royal Ravens,New York Subliners,Stage 3 Week 2,Search and Destroy,Raid,5,6,4,London Royal Ravens,10:22,https://youtu.be/VkKRfx4npPg?t=4634
104,409,Los Angeles Thieves,Atlanta FaZe,Stage 3 Week 2,Hardpoint,Raid,1,160,250,Atlanta FaZe,8:55,https://youtu.be/0pSJFl2BJpU?t=463
104,410,Los Angeles Thieves,Atlanta FaZe,Stage 3 Week 2,Search and Destroy,Express,2,6,1,Los Angeles Thieves,5:48,https://youtu.be/0pSJFl2BJpU?t=1358
104,411,Los Angeles Thieves,Atlanta FaZe,Stage 3 Week 2,Control,Raid,3,1,3,Atlanta FaZe,12:31,https://youtu.be/0pSJFl2BJpU?t=2384
104,412,Los Angeles Thieves,Atlanta FaZe,Stage 3 Week 2,Hardpoint,Moscow,4,250,224,Los Angeles Thieves,,https://youtu.be/0pSJFl2BJpU?t=3573
104,413,Los Angeles Thieves,Atlanta FaZe,Stage 3 Week 2,Search and Destroy,Checkmate,5,3,6,Atlanta FaZe,9:13,https://youtu.be/0pSJFl2BJpU?t=4749
105,414,Los Angeles Guerrillas,Toronto Ultra,Stage 3 Week 2,Hardpoint,Apocalypse,1,247,250,Toronto Ultra,,https://youtu.be/4VXh7Tcj88Y?t=464
105,415,Los Angeles Guerrillas,Toronto Ultra,Stage 3 Week 2,Search and Destroy,Express,2,5,6,Toronto Ultra,11:02,https://youtu.be/4VXh7Tcj88Y?t=1452
105,416,Los Angeles Guerrillas,Toronto Ultra,Stage 3 Week 2,Control,Raid,3,0,3,Toronto Ultra,7:54,https://youtu.be/4VXh7Tcj88Y?t=6518
106,417,Paris Legion,Minnesota ROKKR,Stage 3 Week 2,Hardpoint,Checkmate,1,250,169,Paris Legion,9:33,https://youtu.be/t4-UUohdF00?t=510
106,418,Paris Legion,Minnesota ROKKR,Stage 3 Week 2,Search and Destroy,Miami,2,2,6,Minnesota ROKKR,9:41,https://youtu.be/t4-UUohdF00?t=1419
106,419,Paris Legion,Minnesota ROKKR,Stage 3 Week 2,Control,Garrison,3,0,3,Minnesota ROKKR,6:07,https://youtu.be/t4-UUohdF00?t=2641
106,420,Paris Legion,Minnesota ROKKR,Stage 3 Week 2,Hardpoint,Apocalypse,4,151,250,Minnesota ROKKR,9:25,https://youtu.be/t4-UUohdF00?t=3435
107,421,London Royal Ravens,Atlanta FaZe,Stage 3 Week 2,Hardpoint,Apocalypse,1,250,196,London Royal Ravens,9:09,https://youtu.be/SB0iIFUgUJM?t=453
107,422,London Royal Ravens,Atlanta FaZe,Stage 3 Week 2,Search and Destroy,Checkmate,2,4,6,Atlanta FaZe,11:58,https://youtu.be/SB0iIFUgUJM?t=1361
107,423,London Royal Ravens,Atlanta FaZe,Stage 3 Week 2,Control,Garrison,3,3,2,London Royal Ravens,11:35,https://youtu.be/SB0iIFUgUJM?t=2813
107,424,London Royal Ravens,Atlanta FaZe,Stage 3 Week 2,Hardpoint,Moscow,4,189,250,Atlanta FaZe,10:39,https://youtu.be/SB0iIFUgUJM?t=3987
107,425,London Royal Ravens,Atlanta FaZe,Stage 3 Week 2,Search and Destroy,Express,5,4,6,Atlanta FaZe,11:31,https://youtu.be/SB0iIFUgUJM?t=5005
108,426,Los Angeles Guerrillas,Dallas Empire,Stage 3 Week 2,Hardpoint,Moscow,1,231,250,Dallas Empire,12:28,https://youtu.be/6IPp5HwWMLM?t=506
108,427,Los Angeles Guerrillas,Dallas Empire,Stage 3 Week 2,Search and Destroy,Express,2,6,3,Los Angeles Guerrillas,8:52,https://youtu.be/6IPp5HwWMLM?t=1630
108,428,Los Angeles Guerrillas,Dallas Empire,Stage 3 Week 2,Control,Raid,3,3,0,Los Angeles Guerrillas,7:49,https://youtu.be/6IPp5HwWMLM?t=2901
108,429,Los Angeles Guerrillas,Dallas Empire,Stage 3 Week 2,Hardpoint,Garrison,4,202,250,Dallas Empire,10:48,https://youtu.be/6IPp5HwWMLM?t=3770
108,430,Los Angeles Guerrillas,Dallas Empire,Stage 3 Week 2,Search and Destroy,Raid,5,3,6,Dallas Empire,7:05,https://youtu.be/6IPp5HwWMLM?t=4807
109,431,Seattle Surge,New York Subliners,Stage 3 Week 2,Hardpoint,Moscow,1,130,250,New York Subliners,8:44,https://youtu.be/LvPS9urrQrE?t=345
109,432,Seattle Surge,New York Subliners,Stage 3 Week 2,Search and Destroy,Raid,2,5,6,New York Subliners,10:47,https://youtu.be/LvPS9urrQrE?t=1237
109,433,Seattle Surge,New York Subliners,Stage 3 Week 2,Control,Checkmate,3,2,3,New York Subliners,10:58,https://youtu.be/LvPS9urrQrE?t=2639
110,434,Paris Legion,Florida Mutineers,Stage 3 Week 2,Hardpoint,Garrison,1,250,218,Paris Legion,11:44,https://youtu.be/wV17c5Q_ibs?t=498
110,435,Paris Legion,Florida Mutineers,Stage 3 Week 2,Search and Destroy,Moscow,2,5,6,Florida Mutineers,12:38,https://youtu.be/wV17c5Q_ibs?t=1551
110,436,Paris Legion,Florida Mutineers,Stage 3 Week 2,Control,Raid,3,3,1,Paris Legion,12:00,https://youtu.be/wV17c5Q_ibs?t=3072
110,437,Paris Legion,Florida Mutineers,Stage 3 Week 2,Hardpoint,Moscow,4,250,119,Paris Legion,,https://youtu.be/wV17c5Q_ibs?t=4257
111,438,Minnesota ROKKR,Toronto Ultra,Stage 3 Week 2,Hardpoint,Raid,1,250,203,Minnesota ROKKR,8:59,https://youtu.be/wlrXdrrHhNQ?t=465
111,439,Minnesota ROKKR,Toronto Ultra,Stage 3 Week 2,Search and Destroy,Checkmate,2,1,6,Toronto Ultra,8:26,https://youtu.be/wlrXdrrHhNQ?t=1378
111,440,Minnesota ROKKR,Toronto Ultra,Stage 3 Week 2,Control,Garrison,3,2,3,Toronto Ultra,14:12,https://youtu.be/wlrXdrrHhNQ?t=2558
111,441,Minnesota ROKKR,Toronto Ultra,Stage 3 Week 2,Hardpoint,Apocalypse,4,135,250,Toronto Ultra,8:20,https://youtu.be/wlrXdrrHhNQ?t=3900
112,442,Los Angeles Thieves,OpTic Chicago,Stage 3 Week 2,Hardpoint,Checkmate,1,250,205,Los Angeles Thieves,11:15,https://youtu.be/MA_JZgcYA3c?t=343
112,443,Los Angeles Thieves,OpTic Chicago,Stage 3 Week 2,Search and Destroy,Express,2,3,6,OpTic Chicago,9:00,https://youtu.be/MA_JZgcYA3c?t=1493
112,444,Los Angeles Thieves,OpTic Chicago,Stage 3 Week 2,Control,Raid,3,3,2,Los Angeles Thieves,13:41,https://youtu.be/MA_JZgcYA3c?t=2697
112,445,Los Angeles Thieves,OpTic Chicago,Stage 3 Week 2,Hardpoint,Apocalypse,4,250,117,Los Angeles Thieves,8:37,https://youtu.be/MA_JZgcYA3c?t=4005
113,446,Los Angeles Guerrillas,Minnesota ROKKR,Stage 3 Week 3,Hardpoint,Apocalypse,1,198,250,Minnesota ROKKR,10:08,https://youtu.be/utWS2f1Gp5E?t=513
113,447,Los Angeles Guerrillas,Minnesota ROKKR,Stage 3 Week 3,Search and Destroy,Moscow,2,6,5,Los Angeles Guerrillas,10:48,https://youtu.be/utWS2f1Gp5E?t=1472
113,448,Los Angeles Guerrillas,Minnesota ROKKR,Stage 3 Week 3,Control,Raid,3,0,3,Minnesota ROKKR,9:35,https://youtu.be/utWS2f1Gp5E?t=2925
113,449,Los Angeles Guerrillas,Minnesota ROKKR,Stage 3 Week 3,Hardpoint,Checkmate,4,250,145,Los Angeles Guerrillas,9:04,https://youtu.be/utWS2f1Gp5E?t=3964
113,450,Los Angeles Guerrillas,Minnesota ROKKR,Stage 3 Week 3,Search and Destroy,Miami,5,4,6,Minnesota ROKKR,12:32,https://youtu.be/utWS2f1Gp5E?t=5363
114,451,New York Subliners,OpTic Chicago,Stage 3 Week 3,Hardpoint,Apocalypse,1,250,92,New York Subliners,7:33,https://youtu.be/PR1WIJSMfIg?t=498
114,452,New York Subliners,OpTic Chicago,Stage 3 Week 3,Search and Destroy,Express,2,6,2,New York Subliners,6:54,https://youtu.be/PR1WIJSMfIg?t=1329
114,453,New York Subliners,OpTic Chicago,Stage 3 Week 3,Control,Checkmate,3,1,3,OpTic Chicago,10:52,https://youtu.be/PR1WIJSMfIg?t=2475
114,454,New York Subliners,OpTic Chicago,Stage 3 Week 3,Hardpoint,Moscow,4,250,230,New York Subliners,10:47,https://youtu.be/PR1WIJSMfIg?t=3601
115,455,Seattle Surge,Atlanta FaZe,Stage 3 Week 3,Hardpoint,Apocalypse,1,250,188,Seattle Surge,9:42,https://youtu.be/gkiE8s_8avE?t=478
115,456,Seattle Surge,Atlanta FaZe,Stage 3 Week 3,Search and Destroy,Checkmate,2,4,6,Atlanta FaZe,10:23,https://youtu.be/gkiE8s_8avE?t=1450
115,457,Seattle Surge,Atlanta FaZe,Stage 3 Week 3,Control,Garrison,3,1,3,Atlanta FaZe,9:49,https://youtu.be/gkiE8s_8avE?t=2782
115,458,Seattle Surge,Atlanta FaZe,Stage 3 Week 3,Hardpoint,Moscow,4,158,250,Atlanta FaZe,10:06,https://youtu.be/gkiE8s_8avE?t=3817
116,459,Florida Mutineers,Dallas Empire,Stage 3 Week 3,Hardpoint,Moscow,1,230,198,Florida Mutineers,,https://youtu.be/ESGEASQVSqM?t=445
116,460,Florida Mutineers,Dallas Empire,Stage 3 Week 3,Search and Destroy,Express,2,6,3,Florida Mutineers,9:01,https://youtu.be/ESGEASQVSqM?t=1592
116,461,Florida Mutineers,Dallas Empire,Stage 3 Week 3,Control,Checkmate,3,3,1,Florida Mutineers,8:47,https://youtu.be/ESGEASQVSqM?t=2817
117,462,Paris Legion,Toronto Ultra,Stage 3 Week 3,Hardpoint,Garrison,1,210,226,Toronto Ultra,,https://youtu.be/XB1DNQS0LgU?t=483
117,463,Paris Legion,Toronto Ultra,Stage 3 Week 3,Search and Destroy,Raid,2,3,6,Toronto Ultra,8:01,https://youtu.be/XB1DNQS0LgU?t=1593
117,464,Paris Legion,Toronto Ultra,Stage 3 Week 3,Control,Garrison,3,1,3,Toronto Ultra,12:29,https://youtu.be/XB1DNQS0LgU?t=3113
118,465,New York Subliners,Los Angeles Thieves,Stage 3 Week 3,Hardpoint,Garrison,1,250,93,New York Subliners,9:09,https://youtu.be/3OeVrb-ILVM?t=572
118,466,New York Subliners,Los Angeles Thieves,Stage 3 Week 3,Search and Destroy,Miami,2,6,5,New York Subliners,13:22,https://youtu.be/3OeVrb-ILVM?t=1485
118,467,New York Subliners,Los Angeles Thieves,Stage 3 Week 3,Control,Raid,3,2,3,Los Angeles Thieves,,https://youtu.be/3OeVrb-ILVM?t=3043
118,468,New York Subliners,Los Angeles Thieves,Stage 3 Week 3,Hardpoint,Raid,4,250,219,New York Subliners,,https://youtu.be/3OeVrb-ILVM?t=4611
119,469,Los Angeles Guerrillas,Florida Mutineers,Stage 3 Week 3,Hardpoint,Checkmate,1,155,250,Florida Mutineers,9:55,https://youtu.be/3XfVXb5xs3I?t=1398
119,470,Los Angeles Guerrillas,Florida Mutineers,Stage 3 Week 3,Search and Destroy,Express,2,6,5,Los Angeles Guerrillas,12:31,https://youtu.be/3XfVXb5xs3I?t=2335
119,471,Los Angeles Guerrillas,Florida Mutineers,Stage 3 Week 3,Control,Garrison,3,1,3,Florida Mutineers,12:24,https://youtu.be/3XfVXb5xs3I?t=3820
119,472,Los Angeles Guerrillas,Florida Mutineers,Stage 3 Week 3,Hardpoint,Garrison,4,250,139,Los Angeles Guerrillas,9:12,https://youtu.be/3XfVXb5xs3I?t=5013
119,473,Los Angeles Guerrillas,Florida Mutineers,Stage 3 Week 3,Search and Destroy,Moscow,5,4,6,Florida Mutineers,14:04,https://youtu.be/3XfVXb5xs3I?t=5954
120,474,London Royal Ravens,Seattle Surge,Stage 3 Week 3,Hardpoint,Moscow,1,250,112,London Royal Ravens,9:27,https://youtu.be/UpTGnrobNZo?t=478
120,475,London Royal Ravens,Seattle Surge,Stage 3 Week 3,Search and Destroy,Express,2,2,6,Seattle Surge,9:38,https://youtu.be/UpTGnrobNZo?t=1421
120,476,London Royal Ravens,Seattle Surge,Stage 3 Week 3,Control,Garrison,3,3,2,London Royal Ravens,12:14,https://youtu.be/UpTGnrobNZo?t=2610
